"DateTime","Prices","Volume","OffPeak","OffPeak1","SunPeak","OffPeak2","BasePrice","BaseVolume","PeakPrice","PeakVolume"
2017-01-18 12:45:00,77.17,307.9,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 13:00:00,94.83,663.6,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 13:15:00,90.68,302.2,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 13:30:00,87.35,251.6,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 13:45:00,70.69,607.8,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 14:00:00,85.31,441.7,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 14:15:00,84.41,219.1,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 14:30:00,89.15,218.6,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 14:45:00,90.62,461.1,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 15:00:00,75.57,487,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 15:15:00,80.48,218.5,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 15:30:00,84.31,238.1,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 15:45:00,90.19,482.7,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 16:00:00,71.86,532.4,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 16:15:00,83.59,316.4,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 16:30:00,87.66,361.7,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 16:45:00,98.01,724.7,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 17:00:00,86.08,626.2,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 17:15:00,94.78,445.5,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 17:30:00,102.07,586.1,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 17:45:00,114.47,798.6,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 18:00:00,89.33,458.7,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 18:15:00,86.43,340.5,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 18:30:00,86.4,380.2,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 18:45:00,84.32,606.5,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 19:00:00,94.56,695.3,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 19:15:00,88.13,311.9,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 19:30:00,85.94,343.3,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 19:45:00,65.69,692.4,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 20:00:00,165.42,952.2,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 20:15:00,91.96,308.7,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 20:30:00,60.95,492.6,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 20:45:00,51.09,1057,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 21:00:00,74.29,654.6,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 21:15:00,60.12,332.3,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 21:30:00,48.5,370.9,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 21:45:00,38.08,697,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 22:00:00,55.05,905.4,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 22:15:00,51.03,387.9,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 22:30:00,44.02,318.7,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 22:45:00,38.33,787.9,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 23:00:00,57.47,727.5,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 23:15:00,51.05,366.7,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 23:30:00,43.48,321,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-18 23:45:00,30.89,779.2,52.37,48.5,83.77,60.11,69.07,45319.3,85.78,18982.6
2017-01-19 00:00:00,37.51,687.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 00:15:00,39.16,326.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 00:30:00,34.02,420.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 00:45:00,26.57,526.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 01:00:00,47.06,310.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 01:15:00,40.71,154.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 01:30:00,38.21,210.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 01:45:00,34.08,402.3,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 02:00:00,38.97,227.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 02:15:00,34.55,192.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 02:30:00,37.67,149.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 02:45:00,37.12,324.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 03:00:00,37.92,167.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 03:15:00,34.78,158.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 03:30:00,35.09,159.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 03:45:00,38.64,210.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 04:00:00,34.06,369.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 04:15:00,34.07,220,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 04:30:00,34.82,222.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 04:45:00,36.69,489,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 05:00:00,38.65,1090.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 05:15:00,30.45,482.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 05:30:00,40.23,282.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 05:45:00,48.82,1211.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 06:00:00,10.14,1800.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 06:15:00,39.87,715.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 06:30:00,52.95,737,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 06:45:00,78.19,1800.8,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 07:00:00,59.55,1082.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 07:15:00,76.21,384.8,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 07:30:00,91.3,454.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 07:45:00,99.52,856.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 08:00:00,87.29,425.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 08:15:00,93.53,281.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 08:30:00,93.35,281.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 08:45:00,84.62,467.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 09:00:00,87.65,531,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 09:15:00,86.21,243.8,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 09:30:00,78.17,261,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 09:45:00,73.91,516.3,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 10:00:00,85.87,444.8,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 10:15:00,80.53,222.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 10:30:00,74.83,249.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 10:45:00,74.18,410,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 11:00:00,79.15,355.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 11:15:00,80.21,200.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 11:30:00,75.7,219.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 11:45:00,71.88,372.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 12:00:00,79.71,349.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 12:15:00,73.85,168.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 12:30:00,75.27,222.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 12:45:00,72.89,316.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 13:00:00,83.9,578.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 13:15:00,76.17,330.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 13:30:00,78.65,216.8,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 13:45:00,71.38,551.8,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 14:00:00,68.48,587.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 14:15:00,70.26,265.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 14:30:00,72.54,249.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 14:45:00,78.99,514.3,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 15:00:00,67.97,623,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 15:15:00,71.43,252.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 15:30:00,75.61,245.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 15:45:00,79.39,695.3,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 16:00:00,68.77,696.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 16:15:00,72.12,410.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 16:30:00,75.02,257.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 16:45:00,89.97,682.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 17:00:00,68.42,947.3,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 17:15:00,89.75,270.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 17:30:00,99.96,309.8,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 17:45:00,106.19,481.2,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 18:00:00,110.83,592.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 18:15:00,106.83,290,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 18:30:00,106.1,295.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 18:45:00,105.29,445.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 19:00:00,104.32,663.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 19:15:00,94.08,235.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 19:30:00,76.19,365,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 19:45:00,69.46,706.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 20:00:00,104.82,1032.5,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 20:15:00,86.02,466.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 20:30:00,65.47,634.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 20:45:00,53.02,1035.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 21:00:00,73.33,692.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 21:15:00,59.44,341.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 21:30:00,48.98,395.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 21:45:00,36.85,765.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 22:00:00,59.46,933.8,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 22:15:00,52.97,416.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 22:30:00,41.06,363.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 22:45:00,39.9,889.7,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 23:00:00,52.92,794.6,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 23:15:00,47.33,431.9,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 23:30:00,39.98,358.4,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-19 23:45:00,39.82,889.1,47.89,43.67,75.79,56.34,65.06,46568.6,82.23,19299.5
2017-01-20 00:00:00,47.19,710.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 00:15:00,48.16,237.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 00:30:00,39.91,259.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 00:45:00,34.04,472.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 01:00:00,50.07,389.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 01:15:00,39.87,215.1,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 01:30:00,34.77,171.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 01:45:00,34.34,364,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 02:00:00,38.9,183,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 02:15:00,34.75,140.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 02:30:00,38.98,145.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 02:45:00,38.97,281.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 03:00:00,37.58,133.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 03:15:00,36.79,92.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 03:30:00,36.4,100.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 03:45:00,38.86,154.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 04:00:00,30.36,336.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 04:15:00,34.05,196.8,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 04:30:00,42.17,138.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 04:45:00,48.2,394.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 05:00:00,37.65,924.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 05:15:00,33.95,673.1,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 05:30:00,39.84,284.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 05:45:00,49.04,1075.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 06:00:00,31.06,1733,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 06:15:00,47.07,535.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 06:30:00,70.55,716.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 06:45:00,82.82,1343,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 07:00:00,56.8,1088.8,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 07:15:00,76.28,497.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 07:30:00,82.33,494.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 07:45:00,86.45,896.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 08:00:00,83.07,497.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 08:15:00,83.65,371.1,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 08:30:00,84,472.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 08:45:00,82.79,551,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 09:00:00,84.16,610.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 09:15:00,83.24,303.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 09:30:00,80.63,305.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 09:45:00,76.48,740.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 10:00:00,80.66,381.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 10:15:00,79.43,232,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 10:30:00,77.97,340.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 10:45:00,75.53,594.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 11:00:00,76.9,316.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 11:15:00,75.03,294.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 11:30:00,72.71,364.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 11:45:00,68.64,527.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 12:00:00,75.86,362.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 12:15:00,68.22,367.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 12:30:00,63.81,407.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 12:45:00,60.8,537.8,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 13:00:00,75.4,558.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 13:15:00,69.44,425.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 13:30:00,68.6,307.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 13:45:00,62.24,728.1,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 14:00:00,62.22,788.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 14:15:00,62.94,393.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 14:30:00,64.85,314.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 14:45:00,69.68,543.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 15:00:00,68.05,764,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 15:15:00,69.15,328.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 15:30:00,70.76,276.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 15:45:00,79.4,581.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 16:00:00,65.95,737.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 16:15:00,75.74,387,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 16:30:00,80.79,308.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 16:45:00,82.63,704.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 17:00:00,76.06,639,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 17:15:00,80.88,305,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 17:30:00,85.03,474.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 17:45:00,86.79,693.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 18:00:00,84.46,503.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 18:15:00,83.29,235.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 18:30:00,80.96,264.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 18:45:00,79.59,546.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 19:00:00,84.03,782.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 19:15:00,80.79,352.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 19:30:00,78.01,426.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 19:45:00,64.18,866.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 20:00:00,81.4,1028.1,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 20:15:00,68.9,376.1,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 20:30:00,52.07,604.1,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 20:45:00,39.88,995.7,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 21:00:00,54.24,680,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 21:15:00,54.22,250.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 21:30:00,41.05,317.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 21:45:00,39.91,726.3,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 22:00:00,52.33,736.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 22:15:00,50.94,361.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 22:30:00,39.99,262.9,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 22:45:00,39.85,791.2,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 23:00:00,54.22,747.5,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 23:15:00,44.9,428.6,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 23:30:00,39.95,420.4,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-20 23:45:00,39.85,821.1,47.33,46.19,70.76,49.61,61.43,47747.2,75.53,22817.4
2017-01-21 00:00:00,55.84,683.7,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 00:15:00,50.1,237.3,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 00:30:00,38.53,245.5,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 00:45:00,34.47,477.7,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 01:00:00,50.07,418.2,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 01:15:00,43.19,225.2,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 01:30:00,33.37,196.1,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 01:45:00,24.32,372.7,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 02:00:00,45.61,242.1,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 02:15:00,36.5,147.9,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 02:30:00,37.79,118.4,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 02:45:00,36.17,293.1,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 03:00:00,48.01,240.3,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 03:15:00,44.77,106.5,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 03:30:00,43.8,149.5,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 03:45:00,41.61,229,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
2017-01-21 04:00:00,46.99,281.5,42.67,41.65,47.73,44.7,47.75,42551.3,52.83,24404.2
