"DateTime","Prices","Volume","MiddleNight","EarlyMorning","LateMorning","EarlyAfternoon","RushHour","OffPeak2","Night","OffPeak1","Business","OffPeak","Morning","HighNoon","Afternoon","Evening","SunPeak","BasePrice","BaseVolume","PeakPrice","PeakVolume"
2017-02-09 20:00:00,50.09,23343,45.9,54.4,70.68,65.64,"68.41",42.51,45.41,50.15,68.16,47.6,67.88,68.12,66.55,51.25,67.08,57.92,561845,68.24,289280.7
2017-02-09 21:00:00,39.48,24346.6,45.9,54.4,70.68,65.64,"68.41",42.51,45.41,50.15,68.16,47.6,67.88,68.12,66.55,51.25,67.08,57.92,561845,68.24,289280.7
2017-02-09 22:00:00,42.1,23372.6,45.9,54.4,70.68,65.64,"68.41",42.51,45.41,50.15,68.16,47.6,67.88,68.12,66.55,51.25,67.08,57.92,561845,68.24,289280.7
2017-02-09 23:00:00,38.35,22737.8,45.9,54.4,70.68,65.64,"68.41",42.51,45.41,50.15,68.16,47.6,67.88,68.12,66.55,51.25,67.08,57.92,561845,68.24,289280.7
2017-02-10 00:00:00,36.67,24860.6,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 01:00:00,34.31,24324.1,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 02:00:00,33.46,24099.7,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 03:00:00,33.1,24593.2,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 04:00:00,32.55,25014.7,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 05:00:00,34.74,25321.8,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 06:00:00,39.17,27597.8,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 07:00:00,57,27712.4,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 08:00:00,63.08,32276.5,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 09:00:00,63.09,33566.1,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 10:00:00,61.93,34705.4,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 11:00:00,59.04,34243.4,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 12:00:00,54.91,35029.9,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 13:00:00,45.08,34780.7,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 14:00:00,42.02,34336.6,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 15:00:00,44.97,33828.4,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 16:00:00,49.07,33086.9,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 17:00:00,52.73,32064.1,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 18:00:00,45.06,32466.5,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 19:00:00,46.2,31217.6,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 20:00:00,39.11,29250.3,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 21:00:00,37.08,28116.2,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 22:00:00,38.04,28068.6,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-10 23:00:00,34.21,27269.2,34.39,40.87,61.79,46.75,"48.27",37.11,34.14,37.63,54.27,37.45,55.59,55.24,47.2,39.95,51.33,44.86,717830.7,52.27,401602.1
2017-02-11 00:00:00,39,24098.5,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 01:00:00,36.69,23835.7,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 02:00:00,35.05,23556.8,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 03:00:00,36.61,23556.1,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 04:00:00,32.9,24004.2,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 05:00:00,37.5,26043.3,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 06:00:00,33,25645.4,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 07:00:00,44.15,27470.5,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 08:00:00,48.48,25608.4,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 09:00:00,50.78,27581.4,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 10:00:00,49.57,27921.3,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 11:00:00,44,28782.3,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 12:00:00,37.93,29053.4,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 13:00:00,35.08,28950.7,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 14:00:00,34,28337,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 15:00:00,34.1,27492.6,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 16:00:00,35.09,25745.2,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 17:00:00,41.56,26503.2,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 18:00:00,43.01,26796.1,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 19:00:00,40.86,26785.5,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 20:00:00,36.09,26785.4,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 21:00:00,33.93,27183,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 22:00:00,33.92,26922.8,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-11 23:00:00,31.86,26012.1,36.84,36.89,48.21,35.28,"40.13",33.95,36.29,36.86,41.74,35.89,44.1,41.65,36.19,36.61,39.11,38.55,634670.9,41.21,329557.1
2017-02-12 00:00:00,31.43,26009.1,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 01:00:00,31.06,25729.7,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 02:00:00,31.15,25448.4,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 03:00:00,31.08,24974,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 04:00:00,29.78,24096.6,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 05:00:00,29.88,26107,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 06:00:00,30.36,29126.4,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 07:00:00,30.36,29522.1,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 08:00:00,32.33,26529.5,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 09:00:00,33.21,28979.4,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 10:00:00,34.26,29706.2,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 11:00:00,35.03,30095.9,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 12:00:00,31.4,30062.6,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 13:00:00,30.89,29457.7,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 14:00:00,30.02,28448.9,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 15:00:00,30.81,26340.6,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 16:00:00,32.19,25322.2,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 17:00:00,36,24258.5,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 18:00:00,42.59,26360.6,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 19:00:00,41.1,25832.8,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 20:00:00,40.44,25355.8,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 21:00:00,32.63,23706.7,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 22:00:00,34.9,23955.4,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-12 23:00:00,32.12,24615.4,31.18,30.1,33.71,30.78,"37.97",35.02,30.73,30.64,32.24,32.1,31.57,32.9,32.26,37.3,32.07,33.13,640041.5,34.15,331394.9
2017-02-13 00:00:00,28.83,24649.2,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 01:00:00,29.68,25434.7,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 02:00:00,31.12,26705.9,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 03:00:00,29.85,25560.7,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 04:00:00,30.76,25362.8,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 05:00:00,33.01,27313.5,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 06:00:00,39.77,25893.4,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 07:00:00,56.98,26955.7,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 08:00:00,59.13,27104.8,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 09:00:00,57.9,29007,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 10:00:00,53.97,31965.9,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 11:00:00,45.2,34036.7,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 12:00:00,37.24,34027.5,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 13:00:00,35.06,33618.5,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 14:00:00,38.23,32647.7,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 15:00:00,43.52,29076.6,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 16:00:00,49.17,25484.4,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 17:00:00,53.84,24392.9,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 18:00:00,56.25,25186.8,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 19:00:00,50.08,24877.7,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 20:00:00,44.94,26956.4,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 21:00:00,38.14,26367.4,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 22:00:00,39.77,25811.8,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-13 23:00:00,33.57,22910.2,29.87,40.13,54.05,38.51,"52.34",39.11,30.54,35,46.28,36.37,53.45,42.87,46.19,43.79,42.2,42.33,661348.2,48.3,351426.5
2017-02-14 00:00:00,32.35,23899.3,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 01:00:00,31.68,23417.2,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 02:00:00,32.11,23189.8,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 03:00:00,32.56,23144.7,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 04:00:00,33.34,23350.8,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 05:00:00,32.84,22093.9,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 06:00:00,42.09,24557.1,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 07:00:00,47.98,25681,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 08:00:00,50.63,26310.8,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 09:00:00,46.89,29635.1,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 10:00:00,38.39,32865,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 11:00:00,36.64,34280,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 12:00:00,35.86,35074.5,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 13:00:00,38.33,35716,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 14:00:00,37.31,32109.6,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 15:00:00,41.88,28981,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 16:00:00,54.4,25583.5,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 17:00:00,61.03,25026.1,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 18:00:00,66.22,24079.1,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 19:00:00,57.97,25109.4,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 20:00:00,54.68,24689.2,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 21:00:00,42.26,24646.3,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 22:00:00,43.47,24977,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-14 23:00:00,40.64,25955.4,32.18,39.06,43.14,38.35,"59.91",45.26,32.48,35.62,40.74,38.83,46.9,37.31,48.66,50.87,38.07,42.98,644371.8,47.13,354770.1
2017-02-15 00:00:00,37.39,20766.8,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 01:00:00,38.18,20517,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 02:00:00,37.13,19860.1,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 03:00:00,35.72,20312.3,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 04:00:00,36.51,20581.8,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 05:00:00,37.87,19838.9,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 06:00:00,48.2,22968.3,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 07:00:00,61.48,25101.1,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 08:00:00,63.32,24896.2,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 09:00:00,60.76,27289.8,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 10:00:00,55.69,29685,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 11:00:00,39.66,31691.7,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 12:00:00,37.35,32608.6,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
2017-02-15 13:00:00,38.08,32419.9,37.11,46.02,54.86,42.88,"60.29",42.79,37.13,41.56,48.87,41.97,58.44,42.7,52.42,49.78,44.48,47.32,600087.6,52.67,332686.8
