Time,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
2017/3/9 12:00,"92870,25","19489,25","12550,375",0,"12779,75","9348,375",3213,"14557,5","6284,5","11635,375","3012,125",16290,0,0,19503
2017/3/9 13:00,"92870,25","19489,25","12550,375",0,"12779,75","9348,375",3213,"14557,5","6284,5","11635,375","3012,125",16290,0,0,19503
2017/3/9 14:00,"92870,25","19489,25","12550,375",0,"12779,75","9348,375",3213,"14557,5","6284,5","11635,375","3012,125",16290,0,0,19503
2017/3/9 15:00,"110177,75",0,"14357,625",0,"13701,5","14434,625","9739,75",17897,"10625,125","11933,125",17489,15870,0,0,51256
2017/3/9 16:00,"110177,75",0,"14357,625",0,"13701,5","14434,625","9739,75",17897,"10625,125","11933,125",17489,15870,0,0,51256
2017/3/9 17:00,"110177,75",0,"14357,625",0,"13701,5","14434,625","9739,75",17897,"10625,125","11933,125",17489,15870,0,0,51256
2017/3/9 18:00,"110177,75",0,"14357,625",0,"13701,5","14434,625","9739,75",17897,"10625,125","11933,125",17489,15870,0,0,51256
2017/3/9 19:00,"110177,75",0,"14357,625",0,"13701,5","14434,625","9739,75",17897,"10625,125","11933,125",17489,15870,0,0,51256
2017/3/9 20:00,"110177,75",0,"14357,625",0,"13701,5","14434,625","9739,75",17897,"10625,125","11933,125",17489,15870,0,0,51256
2017/3/9 21:00,"110177,75",0,"14357,625",0,"13701,5","14434,625","9739,75",17897,"10625,125","11933,125",17489,15870,0,0,51256
2017/3/9 22:00,"110177,75",0,"14357,625",0,"13701,5","14434,625","9739,75",17897,"10625,125","11933,125",17489,15870,0,0,51256
2017/3/9 23:00,103336,0,"15024,625",0,"14726,125","15249,875","13236,125","18614,375","12724,75",0,"13760,125",13140,0,0,116476
2017/3/10 00:00,103336,0,"15024,625",0,"14726,125","15249,875","13236,125","18614,375","12724,75",0,"13760,125",13140,0,0,116476
2017/3/10 01:00,103336,0,"15024,625",0,"14726,125","15249,875","13236,125","18614,375","12724,75",0,"13760,125",13140,0,0,116476
2017/3/10 02:00,103336,0,"15024,625",0,"14726,125","15249,875","13236,125","18614,375","12724,75",0,"13760,125",13140,0,0,116476
2017/3/10 03:00,103336,0,"15024,625",0,"14726,125","15249,875","13236,125","18614,375","12724,75",0,"13760,125",13140,0,0,116476
2017/3/10 04:00,103336,0,"15024,625",0,"14726,125","15249,875","13236,125","18614,375","12724,75",0,"13760,125",13140,0,0,116476
2017/3/10 05:00,103336,0,"15024,625",0,"14726,125","15249,875","13236,125","18614,375","12724,75",0,"13760,125",13140,0,0,116476
2017/3/10 06:00,103336,0,"15024,625",0,"14726,125","15249,875","13236,125","18614,375","12724,75",0,"13760,125",13140,0,0,116476
2017/3/10 07:00,"109984,375","17762,75","14721,375",0,14775,0,"13956,375","13198,125","11292,5","10110,375","14167,875",17880,0,0,32655
2017/3/10 08:00,"109984,375","17762,75","14721,375",0,14775,0,"13956,375","13198,125","11292,5","10110,375","14167,875",17880,0,0,32655
2017/3/10 09:00,"109984,375","17762,75","14721,375",0,14775,0,"13956,375","13198,125","11292,5","10110,375","14167,875",17880,0,0,32655
2017/3/10 10:00,"109984,375","17762,75","14721,375",0,14775,0,"13956,375","13198,125","11292,5","10110,375","14167,875",17880,0,0,32655
2017/3/10 11:00,"109984,375","17762,75","14721,375",0,14775,0,"13956,375","13198,125","11292,5","10110,375","14167,875",17880,0,0,32655
2017/3/10 12:00,"109984,375","17762,75","14721,375",0,14775,0,"13956,375","13198,125","11292,5","10110,375","14167,875",17880,0,0,32655
2017/3/10 13:00,"109984,375","17762,75","14721,375",0,14775,0,"13956,375","13198,125","11292,5","10110,375","14167,875",17880,0,0,32655
2017/3/10 14:00,"109984,375","17762,75","14721,375",0,14775,0,"13956,375","13198,125","11292,5","10110,375","14167,875",17880,0,0,32655
2017/3/10 15:00,"88576,625",0,"14679,75",0,"13848,25",0,"10561,75",6501,"12273,625",20346,"10366,25",15510,0,0,42357
2017/3/10 16:00,"88576,625",0,"14679,75",0,"13848,25",0,"10561,75",6501,"12273,625",20346,"10366,25",15510,0,0,42357
2017/3/10 17:00,"88576,625",0,"14679,75",0,"13848,25",0,"10561,75",6501,"12273,625",20346,"10366,25",15510,0,0,42357
2017/3/10 18:00,"88576,625",0,"14679,75",0,"13848,25",0,"10561,75",6501,"12273,625",20346,"10366,25",15510,0,0,42357
2017/3/10 19:00,"88576,625",0,"14679,75",0,"13848,25",0,"10561,75",6501,"12273,625",20346,"10366,25",15510,0,0,42357
2017/3/10 20:00,"88576,625",0,"14679,75",0,"13848,25",0,"10561,75",6501,"12273,625",20346,"10366,25",15510,0,0,42357
2017/3/10 21:00,"88576,625",0,"14679,75",0,"13848,25",0,"10561,75",6501,"12273,625",20346,"10366,25",15510,0,0,42357
2017/3/10 22:00,"88576,625",0,"14679,75",0,"13848,25",0,"10561,75",6501,"12273,625",20346,"10366,25",15510,0,0,42357
2017/3/10 23:00,"86458,5",0,13131,0,"9378,625",0,"13068,375",0,9550,"26494,875","14835,625",16380,0,0,39061
2017/3/11 00:00,"86458,5",0,13131,0,"9378,625",0,"13068,375",0,9550,"26494,875","14835,625",16380,0,0,39061
2017/3/11 01:00,"86458,5",0,13131,0,"9378,625",0,"13068,375",0,9550,"26494,875","14835,625",16380,0,0,39061
2017/3/11 02:00,"86458,5",0,13131,0,"9378,625",0,"13068,375",0,9550,"26494,875","14835,625",16380,0,0,39061
2017/3/11 03:00,"86458,5",0,13131,0,"9378,625",0,"13068,375",0,9550,"26494,875","14835,625",16380,0,0,39061
2017/3/11 04:00,"86458,5",0,13131,0,"9378,625",0,"13068,375",0,9550,"26494,875","14835,625",16380,0,0,39061
2017/3/11 05:00,"86458,5",0,13131,0,"9378,625",0,"13068,375",0,9550,"26494,875","14835,625",16380,0,0,39061
2017/3/11 06:00,"86458,5",0,13131,0,"9378,625",0,"13068,375",0,9550,"26494,875","14835,625",16380,0,0,39061
2017/3/11 07:00,"55470,5",0,"17029,875",0,0,0,"2882,75",0,5063,"18662,5","11832,375",18420,0,0,23483
2017/3/11 08:00,"55470,5",0,"17029,875",0,0,0,"2882,75",0,5063,"18662,5","11832,375",18420,0,0,23483
2017/3/11 09:00,"55470,5",0,"17029,875",0,0,0,"2882,75",0,5063,"18662,5","11832,375",18420,0,0,23483
2017/3/11 10:00,"55470,5",0,"17029,875",0,0,0,"2882,75",0,5063,"18662,5","11832,375",18420,0,0,23483
2017/3/11 11:00,"55470,5",0,"17029,875",0,0,0,"2882,75",0,5063,"18662,5","11832,375",18420,0,0,23483
2017/3/11 12:00,"55470,5",0,"17029,875",0,0,0,"2882,75",0,5063,"18662,5","11832,375",18420,0,0,23483
2017/3/11 13:00,"55470,5",0,"17029,875",0,0,0,"2882,75",0,5063,"18662,5","11832,375",18420,0,0,23483
2017/3/11 14:00,"55470,5",0,"17029,875",0,0,0,"2882,75",0,5063,"18662,5","11832,375",18420,0,0,23483
2017/3/11 15:00,"40425,375",0,"12548,75",0,0,0,0,0,0,"18160,875","9715,75",4050,0,0,4050
2017/3/11 16:00,"40425,375",0,"12548,75",0,0,0,0,0,0,"18160,875","9715,75",4050,0,0,4050
2017/3/11 17:00,"40425,375",0,"12548,75",0,0,0,0,0,0,"18160,875","9715,75",4050,0,0,4050
2017/3/11 18:00,"40425,375",0,"12548,75",0,0,0,0,0,0,"18160,875","9715,75",4050,0,0,4050
2017/3/11 19:00,"40425,375",0,"12548,75",0,0,0,0,0,0,"18160,875","9715,75",4050,0,0,4050
2017/3/11 20:00,"40425,375",0,"12548,75",0,0,0,0,0,0,"18160,875","9715,75",4050,0,0,4050
2017/3/11 21:00,"40425,375",0,"12548,75",0,0,0,0,0,0,"18160,875","9715,75",4050,0,0,4050
2017/3/11 22:00,"40425,375",0,"12548,75",0,0,0,0,0,0,"18160,875","9715,75",4050,0,0,4050
2017/3/11 23:00,"26200,625",0,0,0,0,0,0,0,0,"26200,625",0,13746,0,0,13746
2017/3/12 00:00,"26200,625",0,0,0,0,0,0,0,0,"26200,625",0,13746,0,0,13746
2017/3/12 01:00,"26200,625",0,0,0,0,0,0,0,0,"26200,625",0,13746,0,0,13746
2017/3/12 02:00,"26200,625",0,0,0,0,0,0,0,0,"26200,625",0,13746,0,0,13746
2017/3/12 03:00,"26200,625",0,0,0,0,0,0,0,0,"26200,625",0,13746,0,0,13746
2017/3/12 04:00,"26200,625",0,0,0,0,0,0,0,0,"26200,625",0,13746,0,0,13746
2017/3/12 05:00,"26200,625",0,0,0,0,0,0,0,0,"26200,625",0,13746,0,0,13746
2017/3/12 06:00,"26200,625",0,0,0,0,0,0,0,0,"26200,625",0,13746,0,0,13746
2017/3/12 07:00,"30710,75",0,0,0,0,0,0,0,0,"26734,75",3976,0,7047,0,11023
2017/3/12 08:00,"30710,75",0,0,0,0,0,0,0,0,"26734,75",3976,0,7047,0,11023
2017/3/12 09:00,"30710,75",0,0,0,0,0,0,0,0,"26734,75",3976,0,7047,0,11023
2017/3/12 10:00,"30710,75",0,0,0,0,0,0,0,0,"26734,75",3976,0,7047,0,11023
2017/3/12 11:00,"30710,75",0,0,0,0,0,0,0,0,"26734,75",3976,0,7047,0,11023
2017/3/12 12:00,"30710,75",0,0,0,0,0,0,0,0,"26734,75",3976,0,7047,0,11023
2017/3/12 13:00,"30710,75",0,0,0,0,0,0,0,0,"26734,75",3976,0,7047,0,11023
2017/3/12 14:00,"30710,75",0,0,0,0,0,0,0,0,"26734,75",3976,0,7047,0,11023
2017/3/12 15:00,"45378,25",0,0,0,0,0,0,0,0,"27732,875","17645,375",0,31185,0,31185
2017/3/12 16:00,"45378,25",0,0,0,0,0,0,0,0,"27732,875","17645,375",0,31185,0,31185
2017/3/12 17:00,"45378,25",0,0,0,0,0,0,0,0,"27732,875","17645,375",0,31185,0,31185
2017/3/12 18:00,"45378,25",0,0,0,0,0,0,0,0,"27732,875","17645,375",0,31185,0,31185
2017/3/12 19:00,"45378,25",0,0,0,0,0,0,0,0,"27732,875","17645,375",0,31185,0,31185
2017/3/12 20:00,"45378,25",0,0,0,0,0,0,0,0,"27732,875","17645,375",0,31185,0,31185
2017/3/12 21:00,"45378,25",0,0,0,0,0,0,0,0,"27732,875","17645,375",0,31185,0,31185
2017/3/12 22:00,"45378,25",0,0,0,0,0,0,0,0,"27732,875","17645,375",0,31185,0,31185
2017/3/12 23:00,"39332,75",0,0,0,0,0,0,0,0,"24687,875","14644,875",0,"21712,5",0,0
2017/3/13 00:00,"39332,75",0,0,0,0,0,0,0,0,"24687,875","14644,875",0,"21712,5",0,0
2017/3/13 01:00,"39332,75",0,0,0,0,0,0,0,0,"24687,875","14644,875",0,"21712,5",0,0
2017/3/13 02:00,"39332,75",0,0,0,0,0,0,0,0,"24687,875","14644,875",0,"21712,5",0,0
2017/3/13 03:00,"39332,75",0,0,0,0,0,0,0,0,"24687,875","14644,875",0,"21712,5",0,0
2017/3/13 04:00,"39332,75",0,0,0,0,0,0,0,0,"24687,875","14644,875",0,"21712,5",0,0
2017/3/13 05:00,"39332,75",0,0,0,0,0,0,0,0,"24687,875","14644,875",0,"21712,5",0,0
2017/3/13 06:00,"39332,75",0,0,0,0,0,0,0,0,"24687,875","14644,875",0,"21712,5",0,0
2017/3/13 07:00,"56289,5",0,0,0,"5591,375",0,5112,0,"827,625",27282,"17476,5",0,24003,0,56397
2017/3/13 08:00,"56289,5",0,0,0,"5591,375",0,5112,0,"827,625",27282,"17476,5",0,24003,0,56397
2017/3/13 09:00,"56289,5",0,0,0,"5591,375",0,5112,0,"827,625",27282,"17476,5",0,24003,0,56397
2017/3/13 10:00,"56289,5",0,0,0,"5591,375",0,5112,0,"827,625",27282,"17476,5",0,24003,0,56397
2017/3/13 11:00,"56289,5",0,0,0,"5591,375",0,5112,0,"827,625",27282,"17476,5",0,24003,0,56397
2017/3/13 12:00,"56289,5",0,0,0,"5591,375",0,5112,0,"827,625",27282,"17476,5",0,24003,0,56397
2017/3/13 13:00,"56289,5",0,0,0,"5591,375",0,5112,0,"827,625",27282,"17476,5",0,24003,0,56397
2017/3/13 14:00,"56289,5",0,0,0,"5591,375",0,5112,0,"827,625",27282,"17476,5",0,24003,0,56397
2017/3/13 15:00,"60584,625",0,"12958,25","4217,875","7980,25",0,"12001,375",0,"10675,125",378,"12373,75",0,23247,0,23625
2017/3/13 16:00,"60584,625",0,"12958,25","4217,875","7980,25",0,"12001,375",0,"10675,125",378,"12373,75",0,23247,0,23625
2017/3/13 17:00,"60584,625",0,"12958,25","4217,875","7980,25",0,"12001,375",0,"10675,125",378,"12373,75",0,23247,0,23625
2017/3/13 18:00,"60584,625",0,"12958,25","4217,875","7980,25",0,"12001,375",0,"10675,125",378,"12373,75",0,23247,0,23625
2017/3/13 19:00,"60584,625",0,"12958,25","4217,875","7980,25",0,"12001,375",0,"10675,125",378,"12373,75",0,23247,0,23625
2017/3/13 20:00,"60584,625",0,"12958,25","4217,875","7980,25",0,"12001,375",0,"10675,125",378,"12373,75",0,23247,0,23625
2017/3/13 21:00,"60584,625",0,"12958,25","4217,875","7980,25",0,"12001,375",0,"10675,125",378,"12373,75",0,23247,0,23625
2017/3/13 22:00,"60584,625",0,"12958,25","4217,875","7980,25",0,"12001,375",0,"10675,125",378,"12373,75",0,23247,0,23625
2017/3/13 23:00,"91134,375",0,"17849,375","13403,375","1466,125","11650,375","11674,5",0,"10840,625","12698,25","11551,75",0,27216,0,27216
2017/3/14 00:00,"91134,375",0,"17849,375","13403,375","1466,125","11650,375","11674,5",0,"10840,625","12698,25","11551,75",0,27216,0,27216
2017/3/14 01:00,"91134,375",0,"17849,375","13403,375","1466,125","11650,375","11674,5",0,"10840,625","12698,25","11551,75",0,27216,0,27216
2017/3/14 02:00,"91134,375",0,"17849,375","13403,375","1466,125","11650,375","11674,5",0,"10840,625","12698,25","11551,75",0,27216,0,27216
2017/3/14 03:00,"91134,375",0,"17849,375","13403,375","1466,125","11650,375","11674,5",0,"10840,625","12698,25","11551,75",0,27216,0,27216
2017/3/14 04:00,"91134,375",0,"17849,375","13403,375","1466,125","11650,375","11674,5",0,"10840,625","12698,25","11551,75",0,27216,0,27216
2017/3/14 05:00,"91134,375",0,"17849,375","13403,375","1466,125","11650,375","11674,5",0,"10840,625","12698,25","11551,75",0,27216,0,27216
2017/3/14 06:00,"91134,375",0,"17849,375","13403,375","1466,125","11650,375","11674,5",0,"10840,625","12698,25","11551,75",0,27216,0,27216
2017/3/14 07:00,"119344,875",16706,"14306,25","13884,5",10534,"5281,125","3264,625",0,"12487,75","27224,25","15656,375",0,24948,0,52188
2017/3/14 08:00,"119344,875",16706,"14306,25","13884,5",10534,"5281,125","3264,625",0,"12487,75","27224,25","15656,375",0,24948,0,52188
2017/3/14 09:00,"119344,875",16706,"14306,25","13884,5",10534,"5281,125","3264,625",0,"12487,75","27224,25","15656,375",0,24948,0,52188
2017/3/14 10:00,"119344,875",16706,"14306,25","13884,5",10534,"5281,125","3264,625",0,"12487,75","27224,25","15656,375",0,24948,0,52188
2017/3/14 11:00,"119344,875",16706,"14306,25","13884,5",10534,"5281,125","3264,625",0,"12487,75","27224,25","15656,375",0,24948,0,52188
2017/3/14 12:00,"119344,875",16706,"14306,25","13884,5",10534,"5281,125","3264,625",0,"12487,75","27224,25","15656,375",0,24948,0,52188
2017/3/14 13:00,"119344,875",16706,"14306,25","13884,5",10534,"5281,125","3264,625",0,"12487,75","27224,25","15656,375",0,24948,0,52188
2017/3/14 14:00,"119344,875",16706,"14306,25","13884,5",10534,"5281,125","3264,625",0,"12487,75","27224,25","15656,375",0,24948,0,52188
2017/3/14 15:00,"98537,125",3984,"12259,375","16576,625","10243,5","14032,5","12548,5",0,"10025,625","4364,875","14502,125",15300,1359,0,20643
2017/3/14 16:00,"98537,125",3984,"12259,375","16576,625","10243,5","14032,5","12548,5",0,"10025,625","4364,875","14502,125",15300,1359,0,20643
2017/3/14 17:00,"98537,125",3984,"12259,375","16576,625","10243,5","14032,5","12548,5",0,"10025,625","4364,875","14502,125",15300,1359,0,20643
2017/3/14 18:00,"98537,125",3984,"12259,375","16576,625","10243,5","14032,5","12548,5",0,"10025,625","4364,875","14502,125",15300,1359,0,20643
2017/3/14 19:00,"98537,125",3984,"12259,375","16576,625","10243,5","14032,5","12548,5",0,"10025,625","4364,875","14502,125",15300,1359,0,20643
2017/3/14 20:00,"98537,125",3984,"12259,375","16576,625","10243,5","14032,5","12548,5",0,"10025,625","4364,875","14502,125",15300,1359,0,20643
2017/3/14 21:00,"98537,125",3984,"12259,375","16576,625","10243,5","14032,5","12548,5",0,"10025,625","4364,875","14502,125",15300,1359,0,20643
2017/3/14 22:00,"98537,125",3984,"12259,375","16576,625","10243,5","14032,5","12548,5",0,"10025,625","4364,875","14502,125",15300,1359,0,20643
2017/3/14 23:00,"113465,375",0,"19056,5","17040,625","12774,5","15838,5","9673,875",0,"12481,5","18707,125","7892,75",18720,0,0,18720
2017/3/15 00:00,"113465,375",0,"19056,5","17040,625","12774,5","15838,5","9673,875",0,"12481,5","18707,125","7892,75",18720,0,0,18720
2017/3/15 01:00,"113465,375",0,"19056,5","17040,625","12774,5","15838,5","9673,875",0,"12481,5","18707,125","7892,75",18720,0,0,18720
2017/3/15 02:00,"113465,375",0,"19056,5","17040,625","12774,5","15838,5","9673,875",0,"12481,5","18707,125","7892,75",18720,0,0,18720
2017/3/15 03:00,"113465,375",0,"19056,5","17040,625","12774,5","15838,5","9673,875",0,"12481,5","18707,125","7892,75",18720,0,0,18720
2017/3/15 04:00,"113465,375",0,"19056,5","17040,625","12774,5","15838,5","9673,875",0,"12481,5","18707,125","7892,75",18720,0,0,18720
2017/3/15 05:00,"113465,375",0,"19056,5","17040,625","12774,5","15838,5","9673,875",0,"12481,5","18707,125","7892,75",18720,0,0,18720
2017/3/15 06:00,"113465,375",0,"19056,5","17040,625","12774,5","15838,5","9673,875",0,"12481,5","18707,125","7892,75",18720,0,0,18720
2017/3/15 07:00,115426,"18924,75","15019,625","10684,875","12580,25","12589,375","12095,375",0,"12375,25","21156,5",0,18450,0,0,133876
2017/3/15 08:00,115426,"18924,75","15019,625","10684,875","12580,25","12589,375","12095,375",0,"12375,25","21156,5",0,18450,0,0,133876
2017/3/15 09:00,115426,"18924,75","15019,625","10684,875","12580,25","12589,375","12095,375",0,"12375,25","21156,5",0,18450,0,0,133876
2017/3/15 10:00,115426,"18924,75","15019,625","10684,875","12580,25","12589,375","12095,375",0,"12375,25","21156,5",0,18450,0,0,133876
2017/3/15 11:00,115426,"18924,75","15019,625","10684,875","12580,25","12589,375","12095,375",0,"12375,25","21156,5",0,18450,0,0,133876
2017/3/15 12:00,115426,"18924,75","15019,625","10684,875","12580,25","12589,375","12095,375",0,"12375,25","21156,5",0,18450,0,0,133876
2017/3/15 13:00,115426,"18924,75","15019,625","10684,875","12580,25","12589,375","12095,375",0,"12375,25","21156,5",0,18450,0,0,133876
2017/3/15 14:00,115426,"18924,75","15019,625","10684,875","12580,25","12589,375","12095,375",0,"12375,25","21156,5",0,18450,0,0,133876
2017/3/15 15:00,"95264,375",0,"8448,25","16575,875","2438,25","16735,5","13266,75",0,12805,"24994,75",0,15090,0,0,27895
2017/3/15 16:00,"95264,375",0,"8448,25","16575,875","2438,25","16735,5","13266,75",0,12805,"24994,75",0,15090,0,0,27895
2017/3/15 17:00,"95264,375",0,"8448,25","16575,875","2438,25","16735,5","13266,75",0,12805,"24994,75",0,15090,0,0,27895
2017/3/15 18:00,"95264,375",0,"8448,25","16575,875","2438,25","16735,5","13266,75",0,12805,"24994,75",0,15090,0,0,27895
2017/3/15 19:00,"95264,375",0,"8448,25","16575,875","2438,25","16735,5","13266,75",0,12805,"24994,75",0,15090,0,0,27895
2017/3/15 20:00,"95264,375",0,"8448,25","16575,875","2438,25","16735,5","13266,75",0,12805,"24994,75",0,15090,0,0,27895
2017/3/15 21:00,"95264,375",0,"8448,25","16575,875","2438,25","16735,5","13266,75",0,12805,"24994,75",0,15090,0,0,27895
2017/3/15 22:00,"95264,375",0,"8448,25","16575,875","2438,25","16735,5","13266,75",0,12805,"24994,75",0,15090,0,0,27895
2017/3/15 23:00,"92657,875",0,"16279,875","12386,375","9852,375","14620,75","6922,625",0,"9067,5","23528,375",0,"18537,75",0,0,0
2017/3/16 00:00,"92657,875",0,"16279,875","12386,375","9852,375","14620,75","6922,625",0,"9067,5","23528,375",0,"18537,75",0,0,0
2017/3/16 01:00,"92657,875",0,"16279,875","12386,375","9852,375","14620,75","6922,625",0,"9067,5","23528,375",0,"18537,75",0,0,0
2017/3/16 02:00,"92657,875",0,"16279,875","12386,375","9852,375","14620,75","6922,625",0,"9067,5","23528,375",0,"18537,75",0,0,0
2017/3/16 03:00,"92657,875",0,"16279,875","12386,375","9852,375","14620,75","6922,625",0,"9067,5","23528,375",0,"18537,75",0,0,0
2017/3/16 04:00,"92657,875",0,"16279,875","12386,375","9852,375","14620,75","6922,625",0,"9067,5","23528,375",0,"18537,75",0,0,0
2017/3/16 05:00,"92657,875",0,"16279,875","12386,375","9852,375","14620,75","6922,625",0,"9067,5","23528,375",0,"18537,75",0,0,0
2017/3/16 06:00,"92657,875",0,"16279,875","12386,375","9852,375","14620,75","6922,625",0,"9067,5","23528,375",0,"18537,75",0,0,0
2017/3/16 07:00,95718,0,14598,11910,"8776,5","13474,75","8237,75",0,"10489,75","28231,25",0,11220,0,0,133446
2017/3/16 08:00,95718,0,14598,11910,"8776,5","13474,75","8237,75",0,"10489,75","28231,25",0,11220,0,0,133446
2017/3/16 09:00,95718,0,14598,11910,"8776,5","13474,75","8237,75",0,"10489,75","28231,25",0,11220,0,0,133446
2017/3/16 10:00,95718,0,14598,11910,"8776,5","13474,75","8237,75",0,"10489,75","28231,25",0,11220,0,0,133446
2017/3/16 11:00,95718,0,14598,11910,"8776,5","13474,75","8237,75",0,"10489,75","28231,25",0,11220,0,0,133446
2017/3/16 12:00,95718,0,14598,11910,"8776,5","13474,75","8237,75",0,"10489,75","28231,25",0,11220,0,0,133446
2017/3/16 13:00,95718,0,14598,11910,"8776,5","13474,75","8237,75",0,"10489,75","28231,25",0,11220,0,0,133446
2017/3/16 14:00,95718,0,14598,11910,"8776,5","13474,75","8237,75",0,"10489,75","28231,25",0,11220,0,0,133446
2017/3/16 15:00,"103509,25",0,"16633,625","16139,125",11263,0,"10685,875",0,"13121,125","29056,25","6610,25",18150,0,0,29413
2017/3/16 16:00,"103509,25",0,"16633,625","16139,125",11263,0,"10685,875",0,"13121,125","29056,25","6610,25",18150,0,0,29413
2017/3/16 17:00,"103509,25",0,"16633,625","16139,125",11263,0,"10685,875",0,"13121,125","29056,25","6610,25",18150,0,0,29413
2017/3/16 18:00,"103509,25",0,"16633,625","16139,125",11263,0,"10685,875",0,"13121,125","29056,25","6610,25",18150,0,0,29413
2017/3/16 19:00,"103509,25",0,"16633,625","16139,125",11263,0,"10685,875",0,"13121,125","29056,25","6610,25",18150,0,0,29413
2017/3/16 20:00,"103509,25",0,"16633,625","16139,125",11263,0,"10685,875",0,"13121,125","29056,25","6610,25",18150,0,0,29413
2017/3/16 21:00,"103509,25",0,"16633,625","16139,125",11263,0,"10685,875",0,"13121,125","29056,25","6610,25",18150,0,0,29413
2017/3/16 22:00,"103509,25",0,"16633,625","16139,125",11263,0,"10685,875",0,"13121,125","29056,25","6610,25",18150,0,0,29413
2017/3/16 23:00,"68388,75",0,"15222,25","15336,625","10774,5",0,"14181,125",0,"12017,875",0,"856,375",19800,0,0,19800
2017/3/17 00:00,"68388,75",0,"15222,25","15336,625","10774,5",0,"14181,125",0,"12017,875",0,"856,375",19800,0,0,19800
2017/3/17 01:00,"68388,75",0,"15222,25","15336,625","10774,5",0,"14181,125",0,"12017,875",0,"856,375",19800,0,0,19800
2017/3/17 02:00,"68388,75",0,"15222,25","15336,625","10774,5",0,"14181,125",0,"12017,875",0,"856,375",19800,0,0,19800
2017/3/17 03:00,"68388,75",0,"15222,25","15336,625","10774,5",0,"14181,125",0,"12017,875",0,"856,375",19800,0,0,19800
2017/3/17 04:00,"68388,75",0,"15222,25","15336,625","10774,5",0,"14181,125",0,"12017,875",0,"856,375",19800,0,0,19800
2017/3/17 05:00,"68388,75",0,"15222,25","15336,625","10774,5",0,"14181,125",0,"12017,875",0,"856,375",19800,0,0,19800
2017/3/17 06:00,"68388,75",0,"15222,25","15336,625","10774,5",0,"14181,125",0,"12017,875",0,"856,375",19800,0,0,19800
2017/3/17 07:00,"81250,875",0,"13163,375","1319,625","12337,875",14312,"11542,5",0,"12491,625","7537,25","8546,625",71700,0,0,86012
2017/3/17 08:00,"81250,875",0,"13163,375","1319,625","12337,875",14312,"11542,5",0,"12491,625","7537,25","8546,625",71700,0,0,86012
2017/3/17 09:00,"81250,875",0,"13163,375","1319,625","12337,875",14312,"11542,5",0,"12491,625","7537,25","8546,625",71700,0,0,86012
2017/3/17 10:00,"81250,875",0,"13163,375","1319,625","12337,875",14312,"11542,5",0,"12491,625","7537,25","8546,625",71700,0,0,86012
2017/3/17 11:00,"81250,875",0,"13163,375","1319,625","12337,875",14312,"11542,5",0,"12491,625","7537,25","8546,625",71700,0,0,86012
2017/3/17 12:00,"81250,875",0,"13163,375","1319,625","12337,875",14312,"11542,5",0,"12491,625","7537,25","8546,625",71700,0,0,86012
2017/3/17 13:00,"81250,875",0,"13163,375","1319,625","12337,875",14312,"11542,5",0,"12491,625","7537,25","8546,625",71700,0,0,86012
2017/3/17 14:00,"81250,875",0,"13163,375","1319,625","12337,875",14312,"11542,5",0,"12491,625","7537,25","8546,625",71700,0,0,86012
2017/3/17 15:00,"97559,125",0,"15971,125",0,"11996,5",11561,"10414,875",0,"12664,75",18532,"16418,875",17895,0,0,47988
2017/3/17 16:00,"97559,125",0,"15971,125",0,"11996,5",11561,"10414,875",0,"12664,75",18532,"16418,875",17895,0,0,47988
2017/3/17 17:00,"97559,125",0,"15971,125",0,"11996,5",11561,"10414,875",0,"12664,75",18532,"16418,875",17895,0,0,47988
2017/3/17 18:00,"97559,125",0,"15971,125",0,"11996,5",11561,"10414,875",0,"12664,75",18532,"16418,875",17895,0,0,47988
2017/3/17 19:00,"97559,125",0,"15971,125",0,"11996,5",11561,"10414,875",0,"12664,75",18532,"16418,875",17895,0,0,47988
2017/3/17 20:00,"97559,125",0,"15971,125",0,"11996,5",11561,"10414,875",0,"12664,75",18532,"16418,875",17895,0,0,47988
2017/3/17 21:00,"97559,125",0,"15971,125",0,"11996,5",11561,"10414,875",0,"12664,75",18532,"16418,875",17895,0,0,47988
2017/3/17 22:00,"97559,125",0,"15971,125",0,"11996,5",11561,"10414,875",0,"12664,75",18532,"16418,875",17895,0,0,47988
2017/3/17 23:00,"93707,875",0,"17114,375",0,"11408,5",0,"14788,875",0,"13443,25","19486,625","17466,25",19020,0,0,19020
2017/3/18 00:00,"93707,875",0,"17114,375",0,"11408,5",0,"14788,875",0,"13443,25","19486,625","17466,25",19020,0,0,19020
2017/3/18 01:00,"93707,875",0,"17114,375",0,"11408,5",0,"14788,875",0,"13443,25","19486,625","17466,25",19020,0,0,19020
2017/3/18 02:00,"93707,875",0,"17114,375",0,"11408,5",0,"14788,875",0,"13443,25","19486,625","17466,25",19020,0,0,19020
2017/3/18 03:00,"93707,875",0,"17114,375",0,"11408,5",0,"14788,875",0,"13443,25","19486,625","17466,25",19020,0,0,19020
2017/3/18 04:00,"93707,875",0,"17114,375",0,"11408,5",0,"14788,875",0,"13443,25","19486,625","17466,25",19020,0,0,19020
2017/3/18 05:00,"93707,875",0,"17114,375",0,"11408,5",0,"14788,875",0,"13443,25","19486,625","17466,25",19020,0,0,19020
