,0,1,2,3,4,5
42,0.10172507888622527,0.4265270600363915,0.2776253575062512,0.14713769143694866,0.020677042186402754,0.026307769947778222
43,0.10172699125648609,0.4374060021556046,0.2731544210926137,0.1407286628620839,0.02067457485652514,0.02630934777668552
44,0.10172788118300918,0.44753633171491347,0.2693707890595418,0.13438871288728846,0.02067358533916431,0.026302699816081212
45,0.10172824278693761,0.45664353846989525,0.2663127501965992,0.12835207673477333,0.02067340830139038,0.026289983510404392
46,0.10172831524268985,0.4645073068461782,0.263944238176316,0.12287386974792545,0.020673715684871977,0.02627255430202011
47,0.10172821580067626,0.47099801237833305,0.26216293131190865,0.11818469611747812,0.020674339670916364,0.026251804720688575
48,0.10172800384767706,0.4761070685835133,0.26083082875214314,0.11442947319405455,0.020675177789451847,0.026229447833158854
49,0.10172771493175062,0.479944125286479,0.2598163667897984,0.11162830371103344,0.02067614544720805,0.026207343833729715
50,0.10172737806396082,0.48269869041920055,0.259022048465977,0.10968760237501968,0.020677160307723035,0.02618712036811911
51,0.10172702179561315,0.48458934087936906,0.2583855875587721,0.10845003756828003,0.020678145671172272,0.02616986652679181
52,0.10172667332714691,0.48582396501516933,0.25786656654272727,0.10774770371470217,0.020679040190183042,0.026156051210069392
53,0.10172635498962858,0.4865789633914624,0.2574346013489268,0.10743464276489406,0.020679804673561546,0.026145632831525167
54,0.10172608151503425,0.48699359766441264,0.25706424667581707,0.10739740530017851,0.020680422677110195,0.026138246167446123
55,0.10172585951427046,0.48717274917274317,0.2567342214923582,0.10755289633753816,0.02068089620730017,0.026133377275789127
56,0.10172568883355367,0.4871929497158627,0.2564277747160127,0.10784185862978761,0.02068123940043631,0.026130488704345516
57,0.10172556477075363,0.48710883685797024,0.2561327192145958,0.10822231477514972,0.020681472485749273,0.02612909189578047
58,0.10172548026840049,0.48695880838171124,0.25584092974503175,0.108664385646139,0.02068161719822211,0.02612877876049652
59,0.10172542761224587,0.48676953133419126,0.25554754216206504,0.109146577688714,0.020681693885739507,0.026129227317044257
60,0.10172539951808514,0.48655935408131573,0.2552501040353944,0.10965322862492183,0.020681720049861154,0.026130193690420238
61,0.10172538969025482,0.48634080539672286,0.2549478240227672,0.11017277229737747,0.020681709889614156,0.026131498703262288
62,0.10172539300643267,0.48612238437532096,0.25464097568265526,0.11069655874111829,0.020681674440957205,0.026133013753511902
63,0.10172540547857978,0.4859098210109261,0.2543304570823867,0.11121804620355474,0.02068162200516493,0.026134648219385673
64,0.10172542410393566,0.48570695190766794,0.25401748322772516,0.11173224291717754,0.020681558668481582,0.02613633917501556
